 1  1 178351 171736 1.0                1.0
 2  1 184986 178268 0.9641324208318467 0.9633585388291785
 4  3 122781 116140 1.4525944567970615 1.4786981229550542
 8  7  59901  53056 2.977429425218277  3.236881785283474
16 15  42351  35115 4.211258293782909  4.8906735013526985
32 31  38042  30943 4.688265601177646  5.550075946094432
